"site","threshold","core.prop","coreP","trans.prop","transP"
"d108_-64_128",0.333333333333333,0,0.999000999000999,0.473684210526316,0.403596403596404
"d108_-64_134",0.333333333333333,0,0.999000999000999,0.5,0.414585414585415
"d108_-64_136",0.333333333333333,0.0666666666666667,0.941058941058941,0.733333333333333,0
"d108_-64_138",0.333333333333333,0.05,0.94005994005994,0.8,0
"d108_-64_140",0.333333333333333,0.222222222222222,0.782217782217782,0.62962962962963,0
"d108_-64_62",0.333333333333333,0.19047619047619,0.931068931068931,0.571428571428571,0.0569430569430569
"d108_-64_64",0.333333333333333,0.0434782608695652,0.988011988011988,0.608695652173913,0.0869130869130869
"d108_-64_66",0.333333333333333,0.037037037037037,0.985014985014985,0.703703703703704,0.0959040959040959
"d108_-64_68",0.333333333333333,0.0303030303030303,0.999000999000999,0.787878787878788,0
"d108_-64_70",0.333333333333333,0.0384615384615385,0.987012987012987,0.846153846153846,0.00599400599400599
"d108_-64_72",0.333333333333333,0.0769230769230769,0.985014985014985,0.653846153846154,0.02997002997003
"d108_-64_74",0.333333333333333,0.0625,0.995004995004995,0.71875,0.001998001998002
"d108_-64_76",0.333333333333333,0,0.999000999000999,0.724137931034483,0.00699300699300699
"d108_-64_78",0.333333333333333,0.0740740740740741,0.995004995004995,0.666666666666667,0.030969030969031
"d108_-64_80",0.333333333333333,0.0833333333333333,0.993006993006993,0.722222222222222,0
"d108_-64_82",0.333333333333333,0.0857142857142857,0.992007992007992,0.685714285714286,0.004995004995005
"d108_-64_84",0.333333333333333,0.0810810810810811,0.991008991008991,0.756756756756757,0
"d108_-64_86",0.333333333333333,0.1,0.954045954045954,0.7,0.100899100899101
"d108_-64_88",0.333333333333333,0.1,0.976023976023976,0.733333333333333,0.001998001998002
"d108_-64_90",0.333333333333333,0.0740740740740741,0.999000999000999,0.592592592592593,0.027972027972028
"d108_-64_92",0.333333333333333,0.230769230769231,0.951048951048951,0.615384615384615,0.041958041958042
"d108_-64_94",0.333333333333333,0.2,0.989010989010989,0.65,0.013986013986014
"d108_-64_96",0.333333333333333,0.12,0.929070929070929,0.64,0.0709290709290709
"d108_-64_98",0.333333333333333,0.0434782608695652,0.999000999000999,0.521739130434783,0.030969030969031
"d108_-66_108",0.333333333333333,0,0.999000999000999,0.636363636363636,0.035964035964036
"d108_-66_110",0.333333333333333,0.0869565217391304,0.969030969030969,0.717391304347826,0.0549450549450549
"d108_-66_140",0.333333333333333,0.125,0.999000999000999,0.541666666666667,0.107892107892108
"d108_-66_144",0.333333333333333,0.166666666666667,0.999000999000999,0.5,0.200799200799201
"d108_-66_60",0.333333333333333,0.0555555555555556,0.999000999000999,0.333333333333333,0.434565434565435
"d108_-66_62",0.333333333333333,0.176470588235294,0.93006993006993,0.617647058823529,0.040959040959041
"d108_-66_64",0.333333333333333,0.153846153846154,0.955044955044955,0.692307692307692,0.004995004995005
"d108_-66_66",0.333333333333333,0.125,0.978021978021978,0.71875,0.003996003996004
"d108_-66_68",0.333333333333333,0.147058823529412,0.946053946053946,0.676470588235294,0.00899100899100899
"d108_-66_70",0.333333333333333,0.1875,0.937062937062937,0.5625,0.042957042957043
"d108_-66_72",0.333333333333333,0.151515151515152,0.909090909090909,0.636363636363636,0.0649350649350649
"d108_-66_74",0.333333333333333,0.114285714285714,0.92007992007992,0.742857142857143,0.034965034965035
"d108_-66_76",0.333333333333333,0.157894736842105,0.871128871128871,0.684210526315789,0.032967032967033
"d108_-66_78",0.333333333333333,0.153846153846154,0.943056943056943,0.666666666666667,0.00699300699300699
"d108_-66_80",0.333333333333333,0.0967741935483871,0.997002997002997,0.709677419354839,0
"d108_-66_82",0.333333333333333,0,0.999000999000999,0.428571428571429,0.216783216783217
"d108_-66_86",0.333333333333333,0.3125,0.661338661338661,0.5,0
"d108_-66_88",0.333333333333333,0.210526315789474,0.586413586413586,0.736842105263158,0
"d108_-68_62",0.333333333333333,0.105263157894737,0.991008991008991,0.631578947368421,0.021978021978022
"d108_-68_64",0.333333333333333,0,0.999000999000999,0.625,0.0809190809190809
"d108_-68_66",0.333333333333333,0,0.999000999000999,0.75,0.0879120879120879
"d108_-68_68",0.333333333333333,0.222222222222222,0.753246753246753,0.666666666666667,0.018981018981019
"d108_-68_70",0.333333333333333,0.15,0.823176823176823,0.6,0.0939060939060939
"d108_-68_72",0.333333333333333,0.173913043478261,0.874125874125874,0.565217391304348,0.111888111888112
"d108_-68_74",0.333333333333333,0.172413793103448,0.805194805194805,0.689655172413793,0.0599400599400599
"d108_-68_76",0.333333333333333,0.142857142857143,0.927072927072927,0.678571428571429,0.032967032967033
"d108_-68_78",0.333333333333333,0.206896551724138,0.708291708291708,0.655172413793103,0.0599400599400599
"d108_-70_74",0.333333333333333,0.176470588235294,0.839160839160839,0.647058823529412,0.180819180819181
"d108_-70_76",0.333333333333333,0.153846153846154,0.984015984015984,0.538461538461538,0.102897102897103
"d117_-34_174",0.333333333333333,0,0.999000999000999,0.95,0
"d117_-36_174",0.333333333333333,0,0.999000999000999,0.866666666666667,0.0719280719280719
"d117_-36_176",0.333333333333333,0,0.999000999000999,0.869565217391304,0.0769230769230769
"d117_-38_176",0.333333333333333,0,0.999000999000999,0.9375,0.00999000999000999
"d117_-38_178",0.333333333333333,0,0.999000999000999,1,0.026973026973027
"d117_-40_178",0.333333333333333,0,0.999000999000999,0.95,0.048951048951049
"d117_-42_-180",0.333333333333333,0,0.999000999000999,0.777777777777778,0.192807192807193
"d117_-42_170",0.333333333333333,0.0526315789473684,0.968031968031968,0.842105263157895,0.045954045954046
"d117_-42_174",0.333333333333333,0,0.999000999000999,0.884615384615385,0.00599400599400599
"d117_-42_176",0.333333333333333,0,0.999000999000999,0.947368421052632,0.000999000999000999
"d117_-42_180",0.333333333333333,0,0.999000999000999,1,0
"d117_-44_-176",0.333333333333333,0,0.999000999000999,0.928571428571429,0.00699300699300699
"d117_-44_-178",0.333333333333333,0,0.999000999000999,0.833333333333333,0.022977022977023
"d117_-44_-180",0.333333333333333,0,0.999000999000999,0.714285714285714,0.027972027972028
"d117_-44_174",0.333333333333333,0,0.999000999000999,0.91304347826087,0.003996003996004
"d117_-44_176",0.333333333333333,0,0.999000999000999,0.9,0.01998001998002
"d117_-44_178",0.333333333333333,0,0.999000999000999,1,0
"d117_-44_180",0.333333333333333,0,0.999000999000999,0.92,0.000999000999000999
"d117_-46_166",0.333333333333333,0,0.999000999000999,0.80952380952381,0.0649350649350649
"d117_-46_168",0.333333333333333,0,0.999000999000999,0.846153846153846,0.0649350649350649
"d117_-46_170",0.333333333333333,0,0.999000999000999,0.923076923076923,0.0779220779220779
"d117_-46_172",0.333333333333333,0.0454545454545455,0.904095904095904,0.818181818181818,0.202797202797203
"d117_-48_166",0.333333333333333,0.0833333333333333,0.919080919080919,0.833333333333333,0.201798201798202
"d117_-48_168",0.333333333333333,0,0.999000999000999,0.928571428571429,0.01998001998002
"d117_-48_170",0.333333333333333,0,0.999000999000999,0.909090909090909,0.045954045954046
"d117_-48_180",0.333333333333333,0.0526315789473684,0.999000999000999,0.789473684210526,0.0559440559440559
"d117_-50_166",0.333333333333333,0,0.999000999000999,0.785714285714286,0.037962037962038
"d117_-50_168",0.333333333333333,0,0.999000999000999,0.947368421052632,0.012987012987013
"d117_-50_170",0.333333333333333,0,0.999000999000999,0.923076923076923,0.015984015984016
"d117_-50_172",0.333333333333333,0,0.999000999000999,0.692307692307692,0.203796203796204
"d117_-50_178",0.333333333333333,0,0.999000999000999,0.875,0.034965034965035
"d117_-52_168",0.333333333333333,0,0.999000999000999,0.7,0.204795204795205
"d117_-52_170",0.333333333333333,0,0.999000999000999,1,0.038961038961039
"d117_-54_158",0.333333333333333,0,0.999000999000999,0.6,0.191808191808192
"d127_USA_Atlantic_27_31.68_-80.33",0.333333333333333,0.222222222222222,0.899100899100899,0.555555555555556,0.0909090909090909
"d127_USA_Atlantic_33_32.78_-78.64",0.333333333333333,0.6,0.385614385614386,0.1,0.605394605394605
"d127_USA_Atlantic_42_32.33_-79.21",0.333333333333333,0.384615384615385,0.324675324675325,0.461538461538462,0
"d127_USA_Atlantic_46_32.84_-78.26",0.333333333333333,0.0909090909090909,0.999000999000999,0.363636363636364,0.424575424575425
"d127_USA_Atlantic_49_32.35_-79.04",0.333333333333333,0.454545454545455,0.588411588411588,0.454545454545455,0.190809190809191
"d133_-24_-46",0.333333333333333,0.320754716981132,0.567432567432567,0.452830188679245,0
"d152_40_-180",0.333333333333333,0.3125,0.945054945054945,0.375,0.237762237762238
"d152_40_180",0.333333333333333,0.4,0.546453546453546,0.266666666666667,0.705294705294705
"d152_42_-180",0.333333333333333,0.4,0.69030969030969,0.3,0.188811188811189
"d152_42_180",0.333333333333333,0.363636363636364,0.799200799200799,0.363636363636364,0.410589410589411
"d152_44_180",0.333333333333333,0.2,0.92007992007992,0.6,0.0599400599400599
"d213_e1q1-1",0.333333333333333,0.16,0.823176823176823,0.84,0.002997002997003
"d213_e1q1-2",0.333333333333333,0.0689655172413793,0.987012987012987,0.793103448275862,0.003996003996004
"d213_e1q1-3",0.333333333333333,0.0645161290322581,0.996003996003996,0.838709677419355,0
"d213_e1q1a-1",0.333333333333333,0.2,0.893106893106893,0.466666666666667,0.165834165834166
"d213_e1q1a-2",0.333333333333333,0.1875,0.919080919080919,0.5625,0.193806193806194
"d213_e1q1a-3",0.333333333333333,0.0952380952380952,0.999000999000999,0.547619047619048,0.191808191808192
"d213_e1q2-1",0.333333333333333,0.0740740740740741,0.99000999000999,0.814814814814815,0.000999000999000999
"d213_e1q2-2",0.333333333333333,0.0526315789473684,0.987012987012987,0.894736842105263,0
"d213_e1q2-3",0.333333333333333,0.129032258064516,0.83016983016983,0.806451612903226,0.020979020979021
"d213_e1q2-4",0.333333333333333,0.166666666666667,0.857142857142857,0.666666666666667,0.0659340659340659
"d213_e1q2-5",0.333333333333333,0.181818181818182,0.784215784215784,0.727272727272727,0.036963036963037
"d213_e1q2-6",0.333333333333333,0.111111111111111,0.829170829170829,0.851851851851852,0.011988011988012
"d213_e1q2-7",0.333333333333333,0.238095238095238,0.603396603396603,0.761904761904762,0.011988011988012
"d213_e1q2-8",0.333333333333333,0.148148148148148,0.793206793206793,0.777777777777778,0.024975024975025
"d213_e1q3-1",0.333333333333333,0.0952380952380952,0.989010989010989,0.761904761904762,0.003996003996004
"d213_e1q3-2",0.333333333333333,0.0714285714285714,0.977022977022977,0.821428571428571,0.002997002997003
"d213_e1q3-3",0.333333333333333,0.09375,0.954045954045954,0.8125,0.012987012987013
"d213_e1q3a-1",0.333333333333333,0.3,0.899100899100899,0.4,0.180819180819181
"d213_e1q3a-2",0.333333333333333,0.428571428571429,0.513486513486514,0.380952380952381,0.213786213786214
"d213_e1q3a-3",0.333333333333333,0.291666666666667,0.594405594405594,0.5,0.1998001998002
"d213_e1q4-1",0.333333333333333,0.173076923076923,0.896103896103896,0.615384615384615,0.0539460539460539
"d213_e1q4-2",0.333333333333333,0.243243243243243,0.727272727272727,0.621621621621622,0.023976023976024
"d213_e1q4a-1",0.333333333333333,0.326086956521739,0.691308691308691,0.369565217391304,0.191808191808192
"d213_e1q4a-2",0.333333333333333,0.319148936170213,0.694305694305694,0.382978723404255,0.213786213786214
"d213_e1q5-1",0.333333333333333,0.166666666666667,0.944055944055944,0.6,0.00899100899100899
"d213_e1q5-2",0.333333333333333,0.0952380952380952,0.953046953046953,0.761904761904762,0.014985014985015
"d213_e1q5-3",0.333333333333333,0.0769230769230769,0.989010989010989,0.807692307692308,0.002997002997003
"d213_e1q5-4",0.333333333333333,0.12,0.945054945054945,0.76,0.00799200799200799
"d213_e2q2-1",0.333333333333333,0.0967741935483871,0.992007992007992,0.774193548387097,0.001998001998002
"d213_e2q2-2",0.333333333333333,0.176470588235294,0.842157842157842,0.735294117647059,0.000999000999000999
"d213_e2q2-3",0.333333333333333,0.106382978723404,0.998001998001998,0.702127659574468,0.00599400599400599
"d213_e2q2-4",0.333333333333333,0.0769230769230769,0.999000999000999,0.717948717948718,0
"d213_e2q3-1",0.333333333333333,0.0588235294117647,0.99000999000999,0.764705882352941,0.004995004995005
"d213_e2q3-2",0.333333333333333,0.136363636363636,0.919080919080919,0.727272727272727,0.016983016983017
"d213_e2q3a-1",0.333333333333333,0.228571428571429,0.788211788211788,0.485714285714286,0.198801198801199
"d213_e2q3a-2",0.333333333333333,0.266666666666667,0.813186813186813,0.4,0.192807192807193
"d213_e2qa-1",0.333333333333333,0.142857142857143,0.913086913086913,0.80952380952381,0
"d213_e2qa-2",0.333333333333333,0.0769230769230769,0.99000999000999,0.730769230769231,0.01998001998002
"d213_e2qa-3",0.333333333333333,0.0666666666666667,0.966033966033966,0.833333333333333,0.016983016983017
"d213_e2qa-4",0.333333333333333,0.0645161290322581,0.957042957042957,0.870967741935484,0.000999000999000999
"d213_e2qa-5",0.333333333333333,0.0689655172413793,0.976023976023976,0.793103448275862,0.001998001998002
"d213_e2qo-1",0.333333333333333,0.225806451612903,0.98001998001998,0.548387096774194,0.034965034965035
"d213_e2qo-10",0.333333333333333,0.148148148148148,0.999000999000999,0.407407407407407,0.171828171828172
"d213_e2qo-2",0.333333333333333,0.133333333333333,0.977022977022977,0.666666666666667,0.0559440559440559
"d213_e2qo-3",0.333333333333333,0.0689655172413793,0.994005994005994,0.827586206896552,0.001998001998002
"d213_e2qo-4",0.333333333333333,0.0740740740740741,0.92007992007992,0.777777777777778,0.040959040959041
"d213_e2qo-5",0.333333333333333,0.105263157894737,0.978021978021978,0.736842105263158,0.00599400599400599
"d213_e2qo-6",0.333333333333333,0.0952380952380952,0.991008991008991,0.714285714285714,0.012987012987013
"d213_e2qo-7",0.333333333333333,0.0714285714285714,0.93006993006993,0.892857142857143,0.003996003996004
"d213_e2qo-8",0.333333333333333,0.0689655172413793,0.966033966033966,0.862068965517241,0
"d213_e2qo-9",0.333333333333333,0.0810810810810811,0.935064935064935,0.837837837837838,0.010989010989011
"d226_ew",0.333333333333333,0.644444444444444,0.022977022977023,0.2,0.831168831168831
"d228_hb",0.333333333333333,0.516129032258065,0.0679320679320679,0.290322580645161,0.606393606393606
"d228_mk",0.333333333333333,0.482758620689655,0.160839160839161,0.413793103448276,0.286713286713287
"d228_rp",0.333333333333333,0.555555555555556,0.0719280719280719,0.333333333333333,0.502497502497502
"d228_sm",0.333333333333333,0.523809523809524,0.100899100899101,0.238095238095238,0.804195804195804
"d232_5pgrass",0.333333333333333,0.227272727272727,0.773226773226773,0.681818181818182,0.00699300699300699
"d232_5plarrea",0.333333333333333,0.16,0.962037962037962,0.6,0.014985014985015
"d232_goatdraw",0.333333333333333,0.2,0.919080919080919,0.466666666666667,0.161838161838162
"d232_rsgrass",0.333333333333333,0.5,0.154845154845155,0.4,0.221778221778222
"d232_rslarrea",0.333333333333333,0.217391304347826,0.911088911088911,0.521739130434783,0.043956043956044
"d232_savanna",0.333333333333333,0.384615384615385,0.874125874125874,0.153846153846154,0.999000999000999
"d232_two22",0.333333333333333,0.2,0.847152847152847,0.6,0.041958041958042
"d234_pm",0.333333333333333,0.444444444444444,0.280719280719281,0.5,0.127872127872128
"d236_1",0.333333333333333,0.636363636363636,0.113886113886114,0.363636363636364,0.391608391608392
"d236_10",0.333333333333333,0.636363636363636,0.0919080919080919,0.363636363636364,0.47952047952048
"d236_12",0.333333333333333,0.636363636363636,0.046953046953047,0.363636363636364,0.415584415584416
"d236_13",0.333333333333333,0.7,0.106893106893107,0.3,0.509490509490509
"d236_14",0.333333333333333,0.583333333333333,0.182817182817183,0.416666666666667,0.30969030969031
"d236_15",0.333333333333333,0.7,0.0929070929070929,0.3,0.552447552447552
"d236_16",0.333333333333333,0.7,0.024975024975025,0.2,0.824175824175824
"d236_2",0.333333333333333,0.7,0.101898101898102,0.3,0.515484515484515
"d236_20",0.333333333333333,0.7,0.145854145854146,0.3,0.358641358641359
"d236_4",0.333333333333333,0.7,0.0569430569430569,0.3,0.571428571428571
"d236_9",0.333333333333333,0.7,0.0559440559440559,0.3,0.572427572427572
"d241_1",0.333333333333333,0.722222222222222,0.010989010989011,0.222222222222222,0.791208791208791
"d241_2",0.333333333333333,0.736842105263158,0.00799200799200799,0.210526315789474,0.839160839160839
"d241_3",0.333333333333333,0.736842105263158,0.01998001998002,0.263157894736842,0.67032967032967
"d241_4",0.333333333333333,0.736842105263158,0.0579420579420579,0.105263157894737,0.937062937062937
"d241_5",0.333333333333333,0.736842105263158,0.031968031968032,0.105263157894737,0.96003996003996
"d241_6",0.333333333333333,0.736842105263158,0.000999000999000999,0.210526315789474,0.882117882117882
"d241_7",0.333333333333333,0.294117647058824,0.78021978021978,0.294117647058824,0.654345654345654
"d242_1",0.333333333333333,0.0740740740740741,0.996003996003996,0.666666666666667,0.00599400599400599
"d242_6",0.333333333333333,0.173913043478261,0.928071928071928,0.521739130434783,0.108891108891109
"d242_2",0.333333333333333,0.0384615384615385,0.998001998001998,0.730769230769231,0.00699300699300699
"d242_3",0.333333333333333,0.0833333333333333,0.976023976023976,0.75,0.003996003996004
"d242_4",0.333333333333333,0.259259259259259,0.839160839160839,0.555555555555556,0.00799200799200799
"d242_5",0.333333333333333,0.28,0.725274725274725,0.48,0.10989010989011
"d242_7",0.333333333333333,0,0.999000999000999,0.75,0.047952047952048
"d243_1",0.333333333333333,0.32,0.603396603396603,0.4,0.352647352647353
"d243_2",0.333333333333333,0.423076923076923,0.316683316683317,0.384615384615385,0.333666333666334
"d243_3",0.333333333333333,0.392857142857143,0.415584415584416,0.464285714285714,0.171828171828172
"d243_5",0.333333333333333,0.535714285714286,0.13986013986014,0.392857142857143,0.325674325674326
"d243_6",0.333333333333333,0.5,0.152847152847153,0.307692307692308,0.661338661338661
"d243_4",0.333333333333333,0.586206896551724,0.11988011988012,0.413793103448276,0.353646353646354
"d243_7",0.333333333333333,0,0.999000999000999,0.818181818181818,0.0609390609390609
"d244_2",0.333333333333333,0.5,0.125874125874126,0.423076923076923,0.293706293706294
"d244_6",0.333333333333333,0.529411764705882,0.027972027972028,0.323529411764706,0.574425574425574
"d244_7",0.333333333333333,0.5,0.0849150849150849,0.40625,0.276723276723277
"d244_8",0.333333333333333,0.5,0.051948051948052,0.4,0.27972027972028
"d244_9",0.333333333333333,0.448275862068966,0.145854145854146,0.448275862068966,0.146853146853147
"d244_11",0.333333333333333,0.5,0.047952047952048,0.21875,0.931068931068931
"d244_12",0.333333333333333,0.5,0.127872127872128,0.333333333333333,0.554445554445554
"d244_13",0.333333333333333,0.625,0.004995004995005,0.375,0.406593406593407
"d244_15",0.333333333333333,0.354838709677419,0.435564435564436,0.451612903225806,0.144855144855145
"d244_1",0.333333333333333,0.551724137931034,0.0869130869130869,0.310344827586207,0.594405594405594
"d244_3",0.333333333333333,0.703703703703704,0.004995004995005,0.185185185185185,0.878121878121878
"d244_4",0.333333333333333,0.666666666666667,0.037962037962038,0.266666666666667,0.635364635364635
"d244_14",0.333333333333333,0.515151515151515,0.037962037962038,0.424242424242424,0.1998001998002
"d244_5",0.333333333333333,0.413793103448276,0.354645354645355,0.344827586206897,0.436563436563437
"d244_10",0.333333333333333,0.545454545454545,0.0679320679320679,0.212121212121212,0.845154845154845
"d244_16",0.333333333333333,0.32258064516129,0.621378621378621,0.387096774193548,0.231768231768232
"d244_21",0.333333333333333,0.818181818181818,0.00599400599400599,0.136363636363636,0.744255744255744
"d244_22",0.333333333333333,0.818181818181818,0.272727272727273,0.136363636363636,0.527472527472527
"d244_23",0.333333333333333,0.772727272727273,0.04995004995005,0.136363636363636,0.8001998001998
"d244_24",0.333333333333333,0.85,0.137862137862138,0.15,0.567432567432567
"d244_25",0.333333333333333,0.772727272727273,0.131868131868132,0.0909090909090909,0.999000999000999
"d244_31",0.333333333333333,0.821428571428571,0.033966033966034,0.107142857142857,0.862137862137862
"d244_34",0.333333333333333,0.666666666666667,0.260739260739261,0.259259259259259,0.423576423576424
"d244_37",0.333333333333333,0.655172413793103,0.335664335664336,0.206896551724138,0.579420579420579
"d244_26",0.333333333333333,0.76,0.0619380619380619,0.12,0.891108891108891
"d244_27",0.333333333333333,0.8,0.0999000999000999,0.2,0.443556443556444
"d244_28",0.333333333333333,0.566666666666667,0.217782217782218,0.266666666666667,0.524475524475524
"d244_29",0.333333333333333,0.818181818181818,0.017982017982018,0.0909090909090909,0.912087912087912
"d244_30",0.333333333333333,0.772727272727273,0.40959040959041,0.181818181818182,0.377622377622378
"d244_32",0.333333333333333,0.72,0.403596403596404,0.2,0.431568431568432
"d244_33",0.333333333333333,0.76,0.0779220779220779,0.08,0.957042957042957
"d244_35",0.333333333333333,0.8,0.0919080919080919,0.08,0.961038961038961
"d244_36",0.333333333333333,0.681818181818182,0.174825174825175,0.272727272727273,0.443556443556444
"d246_2",0.333333333333333,0.476190476190476,0.418581418581419,0.380952380952381,0.325674325674326
"d246_4",0.333333333333333,0.555555555555556,0.283716283716284,0.355555555555556,0.496503496503497
"d246_8",0.333333333333333,0.372549019607843,0.821178821178821,0.490196078431373,0.0909090909090909
"d246_9",0.333333333333333,0.345454545454545,0.712287712287712,0.472727272727273,0.164835164835165
"d246_10",0.333333333333333,0.408163265306122,0.568431568431568,0.489795918367347,0.161838161838162
"d246_11",0.333333333333333,0.431818181818182,0.534465534465534,0.431818181818182,0.251748251748252
"d246_12",0.333333333333333,0.456521739130435,0.542457542457542,0.391304347826087,0.436563436563437
"d246_13",0.333333333333333,0.46,0.441558441558442,0.42,0.347652347652348
"d246_14",0.333333333333333,0.216216216216216,0.96003996003996,0.675675675675676,0.00799200799200799
"d246_15",0.333333333333333,0.325581395348837,0.821178821178821,0.604651162790698,0.042957042957043
"d246_16",0.333333333333333,0.295454545454545,0.812187812187812,0.636363636363636,0.017982017982018
"d246_5",0.333333333333333,0.375,0.737262737262737,0.458333333333333,0.150849150849151
"d246_6",0.333333333333333,0.547619047619048,0.33966033966034,0.357142857142857,0.38961038961039
"d246_7",0.333333333333333,0.464285714285714,0.503496503496504,0.428571428571429,0.265734265734266
"d246_1",0.333333333333333,0.5,0.331668331668332,0.391304347826087,0.394605394605395
"d246_3",0.333333333333333,0.5,0.370629370629371,0.4,0.355644355644356
"d246_26",0.333333333333333,0.425531914893617,0.54045954045954,0.468085106382979,0.151848151848152
"d246_27",0.333333333333333,0.525,0.384615384615385,0.3,0.365634365634366
"d246_28",0.333333333333333,0.423076923076923,0.626373626373626,0.442307692307692,0.0929070929070929
"d246_29",0.333333333333333,0.476190476190476,0.440559440559441,0.380952380952381,0.350649350649351
"d246_30",0.333333333333333,0.548387096774194,0.183816183816184,0.32258064516129,0.451548451548452
"d246_31",0.333333333333333,0.5,0.36963036963037,0.25,0.601398601398601
"d246_32",0.333333333333333,0.414634146341463,0.465534465534466,0.414634146341463,0.241758241758242
"d246_33",0.333333333333333,0.472222222222222,0.435564435564436,0.361111111111111,0.352647352647353
"d246_34",0.333333333333333,0.514285714285714,0.225774225774226,0.342857142857143,0.47952047952048
"d246_35",0.333333333333333,0.3,0.756243756243756,0.575,0.0709290709290709
"d246_36",0.333333333333333,0.2,0.971028971028971,0.575,0.0549450549450549
"d246_37",0.333333333333333,0.414634146341463,0.546453546453546,0.463414634146341,0.131868131868132
"d246_22",0.333333333333333,0.465116279069767,0.40959040959041,0.372093023255814,0.307692307692308
"d246_23",0.333333333333333,0.477272727272727,0.321678321678322,0.363636363636364,0.323676323676324
"d246_24",0.333333333333333,0.512820512820513,0.243756243756244,0.230769230769231,0.869130869130869
"d246_25",0.333333333333333,0.55,0.154845154845155,0.325,0.402597402597403
"d246_21",0.333333333333333,0.5,0.296703296703297,0.236842105263158,0.400599400599401
"d249_ME",0.333333333333333,0.240740740740741,0.811188811188811,0.555555555555556,0.023976023976024
"d249_TR",0.333333333333333,0.358490566037736,0.451548451548452,0.547169811320755,0.034965034965035
"d249_AL",0.333333333333333,0.391304347826087,0.3996003996004,0.521739130434783,0.0799200799200799
"d249_BM",0.333333333333333,0.35,0.505494505494505,0.5,0.168831168831169
"d249_SP",0.333333333333333,0.27027027027027,0.677322677322677,0.540540540540541,0.0679320679320679
"d249_CR",0.333333333333333,0.178571428571429,0.869130869130869,0.678571428571429,0.011988011988012
"d249_FI",0.333333333333333,0.382352941176471,0.402597402597403,0.558823529411765,0.047952047952048
"d249_MO",0.333333333333333,0.38,0.408591408591409,0.44,0.117882117882118
"d249_WI",0.333333333333333,0.35,0.494505494505495,0.575,0.035964035964036
"d250_BCB",0.333333333333333,0.545454545454545,0.251748251748252,0.454545454545455,0.217782217782218
"d250_CC",0.333333333333333,0.428571428571429,0.44955044955045,0.428571428571429,0.228771228771229
"d252_C",0.333333333333333,0.0909090909090909,0.94005994005994,0.811447811447811,0
"d252_G",0.333333333333333,0.053125,0.995004995004995,0.796875,0
"d252_P",0.333333333333333,0.098159509202454,0.998001998001998,0.763803680981595,0.00699300699300699
